"row_id","cc_number","crime_date","description","inside_outside","weapon","shooting","post","gender","age","race","ethnicity","location","old_district","new_district","neighborhood","latitude","longitude","premise_type","total_incidents","display_time"
145236,"250335689",2025-03-12,"VANDALISM","O",NA,NA,"112","F",28,"WHITE","NOT_HISPANIC_OR_LATINO","200 N PACA ST","N/A","CENTRAL","DOWNTOWN",39.291619,-76.622508,"SHED/GARAGE",1,"11:55 AM"
145237,"250400470",2025-03-12,"INTIMIDATION","I",NA,NA,"125","F",47,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1100 ASHLAND CT","N/A","CENTRAL","OLDTOWN",39.300223,-76.60265,"OTHER/RESIDENTIAL",1,"04:00 AM"
145238,"250402457",2025-03-12,"LARCENY","I",NA,NA,"317","M",54,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1400 N BOND ST","N/A","EASTERN","OLIVER",39.3066,-76.596803,"OTHER/RESIDENTIAL",1,"01:00 PM"
145239,"250303652",2025-03-12,"VANDALISM","O",NA,NA,"914","F",67,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","500 E JEFFREY ST","N/A","SOUTHERN","BROOKLYN",39.23372,-76.605352,"STREET",1,"03:20 PM"
145240,"250403418",2025-03-12,"LARCENY FROM AUTO","O",NA,NA,"824","F",52,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","10 N BENTALOU ST","N/A","SOUTHWEST","PENROSE/FAYETTE STREET OUTREACH",39.288373,-76.652966,"STREET",1,"01:00 PM"
145241,"250303738",2025-03-12,"STOLEN PROPERTY","O",NA,NA,"211","M",49,"WHITE","NOT_HISPANIC_OR_LATINO","1300 WISE CT","N/A","SOUTHEAST","CANTON",39.278344,-76.569022,"STREET",1,"08:25 PM"
145242,"250303743",2025-03-12,"VANDALISM","I",NA,NA,"222","M",73,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","600 N COLLINGTON AVE","N/A","SOUTHEAST","CARE",39.298312,-76.58656,"OTHER/RESIDENTIAL",1,"07:00 PM"
145243,"250303747",2025-03-12,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"323","F",25,"WHITE","UNKNOWN","1500 N MONTFORD AVE","N/A","EASTERN","BROADWAY EAST",39.308257,-76.584225,"OTHER/RESIDENTIAL",1,"08:20 PM"
145244,"250303748",2025-03-12,"VANDALISM","I",NA,NA,"325","M",49,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1900 E LAFAYETTE AVE","N/A","EASTERN","BROADWAY EAST",39.310765,-76.590911,"OTHER/RESIDENTIAL",1,"04:00 PM"
145245,"250303753",2025-03-12,"SHOPLIFTING","O",NA,NA,"117",NA,NA,NA,NA,"900 N CHARLES ST","N/A","CENTRAL","MOUNT VERNON",39.30062,-76.615933,"CONSTRUCTION SITE",1,"08:50 PM"
145246,"250303791",2025-03-12,"AGG. ASSAULT","I","BLUNT_OBJECT",NA,"128","M",43,"WHITE","NOT_HISPANIC_OR_LATINO","700 S BROADWAY","N/A","CENTRAL","FELLS POINT",39.28341,-76.593567,"TAVERN/NIGHT CLUB",1,"10:00 PM"
145247,"250303793",2025-03-12,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"826","M",60,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1800 W LEXINGTON ST","N/A","SOUTHWEST","FRANKLIN SQUARE",39.290646,-76.646409,"OTHER/RESIDENTIAL",1,"11:06 PM"
145248,"250600515",2025-06-02,"SHOPLIFTING","I",NA,NA,"121",NA,NA,NA,NA,"400 E PRATT ST","N/A","CENTRAL","INNER HARBOR",39.287036,-76.609326,"CONVENIENCE STORE",1,"06:10 PM"
145249,"250600525",2025-06-02,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"922","M",6,"BLACK_OR_AFRICAN_AMERICAN","HISPANIC_OR_LATINO","800 SCOTT ST","N/A","SOUTHERN","WASHINGTON VILLAGE/PIGTOWN",39.281141,-76.62892,"SCHOOL",1,"06:25 PM"
145250,"250600527",2025-06-02,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"411","F",73,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","4400 MARBLE HALL RD","N/A","NORTHEAST","ORIGINAL NORTHWOOD",39.344044,-76.59672,"OTHER/RESIDENTIAL",1,"06:23 PM"
145251,"250600578",2025-06-02,"BURGLARY","I",NA,NA,"818","F",27,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","10 S CATHERINE ST","N/A","SOUTHWEST","SHIPLEY HILL",39.287127,-76.656318,"OTHER/RESIDENTIAL",1,"09:25 PM"
145252,"250600594",2025-06-02,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"917","M",35,"WHITE","NOT_HISPANIC_OR_LATINO","1000 BETHUNE RD","N/A","SOUTHERN","CHERRY HILL",39.244261,-76.625815,"OTHER/RESIDENTIAL",1,"10:15 PM"
145253,"250602050",2025-06-02,"LARCENY","I",NA,NA,"112","F",44,"WHITE","NOT_HISPANIC_OR_LATINO","200 N EUTAW ST","N/A","CENTRAL","DOWNTOWN",39.29243,-76.621329,"WHOLESALEDISC. STOR",1,"01:30 PM"
145254,"250600627",2025-06-02,"SHOPLIFTING","I",NA,NA,"922",NA,NA,NA,NA,"1100 WASHINGTON BLVD","N/A","SOUTHERN","WASHINGTON VILLAGE/PIGTOWN",39.281967,-76.634096,"CONVENIENCE STORE",1,"09:00 PM"
145255,"250600630",2025-06-02,"ROBBERY","O","HANDGUN",NA,"525","M",11,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","600 DUMBARTON AVE","N/A","NORTHERN","PEN LUCY",39.33813,-76.607498,"STREET",1,"11:20 PM"
145256,"250600631",2025-06-02,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"314","M",32,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","500 E 23RD ST","N/A","EASTERN","EAST BALTIMORE MIDWAY",39.315298,-76.608612,"OTHER/RESIDENTIAL",1,"11:30 PM"
145257,"250600639",2025-06-02,"VANDALISM","O",NA,NA,"124","F",31,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","700 E CHASE ST","N/A","CENTRAL","JOHNSTON SQUARE",39.302848,-76.607528,"STREET",1,"11:00 PM"
145258,"250600640",2025-06-03,"VANDALISM","I",NA,NA,"313","M",37,"NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER","UNKNOWN","2200 GUILFORD AVE","N/A","EASTERN","BARCLAY",39.314972,-76.61284,"OTHER/RESIDENTIAL",1,"12:18 AM"
145259,"250600624",2025-06-02,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"516","F",13,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","4700 PIMLICO RD","N/A","NORTHERN","CENTRAL PARK HEIGHTS",39.345429,-76.668645,"OTHER/RESIDENTIAL",1,"11:00 PM"
145260,"250602488",2025-06-08,"SHOPLIFTING","I",NA,NA,"921",NA,NA,NA,NA,"1500 RUSSELL ST","N/A","SOUTHERN","CARROLL - CAMDEN INDUSTRIAL AREA",39.27416,-76.628276,"CONVENIENCE STORE",1,"12:37 PM"
145261,"250602490",2025-06-08,"SHOPLIFTING","I",NA,NA,"117",NA,NA,NA,NA,"900 N CHARLES ST","N/A","CENTRAL","MOUNT VERNON",39.30081,-76.616076,"CONVENIENCE STORE",1,"02:00 PM"
145262,"250602642",2025-06-08,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"818","F",39,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","400 POPLAR GROVE ST","N/A","SOUTHWEST","PENROSE/FAYETTE STREET OUTREACH",39.292971,-76.664643,"OTHER/RESIDENTIAL",1,"10:00 PM"
145263,"250602644",2025-06-08,"LARCENY","I",NA,NA,"114","F",42,NA,"UNKNOWN","9 E FRANKLIN ST","N/A","CENTRAL","DOWNTOWN",39.295003,-76.614839,"UNKNOWN",1,"10:00 PM"
145264,"250602645",2025-06-09,"LARCENY","I",NA,NA,"127","M",33,"WHITE","NOT_HISPANIC_OR_LATINO","2200 BANK ST","N/A","CENTRAL","UPPER FELLS POINT",39.286771,-76.585329,"OTHER/RESIDENTIAL",1,"12:09 AM"
145265,"250602646",2025-06-09,"VANDALISM","I",NA,NA,"524",NA,NA,NA,NA,"5000 YORK RD","N/A","NORTHERN","WINSTON-GOVANS",39.34981,-76.609412,"WHOLESALEDISC. STOR",1,"12:10 AM"
145266,"250602604",2025-06-08,"AGG. ASSAULT","I","BLUNT_OBJECT",NA,"714","M",61,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","500 DOLPHIN ST","N/A","WESTERN","UPTON",39.300265,-76.628002,"OTHER/RESIDENTIAL",1,"09:00 PM"
145267,"250602605",2025-06-08,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"823","M",69,"WHITE","NOT_HISPANIC_OR_LATINO","200 S STRICKER ST","N/A","SOUTHWEST","MOUNT CLARE",39.284734,-76.640925,"OTHER/RESIDENTIAL",1,"09:40 PM"
145268,"250602607",2025-06-08,"BURGLARY","I",NA,NA,"311","M",38,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","200 E NORTH AVE","N/A","EASTERN","GREENMOUNT WEST",39.310945,-76.613473,"OTHER/RESIDENTIAL",1,"11:00 AM"
145269,"250602619",2025-06-08,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"917","F",44,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3500 ROUND RD","N/A","SOUTHERN","CHERRY HILL",39.242133,-76.622349,"OTHER/RESIDENTIAL",1,"10:45 PM"
145270,"250602622",2025-06-08,"INTIMIDATION","O",NA,NA,"125","F",29,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1600 E EAGER ST","N/A","CENTRAL","GAY STREET",39.30196,-76.596262,"STREET",1,"10:33 PM"
145271,"250602623",2025-06-08,"VANDALISM","I",NA,NA,"323","M",32,NA,"UNKNOWN","2400 E LAFAYETTE AVE","N/A","EASTERN","BROADWAY EAST",39.311252,-76.583372,"OTHER/RESIDENTIAL",1,"02:00 PM"
145272,"250502127",2025-05-07,"BURGLARY","I",NA,NA,"718",NA,NA,NA,NA,"2000 LINDEN AVE","N/A","WESTERN","RESERVOIR HILL",39.311737,-76.632296,"SCHOOL",1,"12:26 AM"
145273,"250502130",2025-05-06,"LARCENY FROM AUTO","O",NA,NA,"213","F",37,NA,"HISPANIC_OR_LATINO","600 S MACON ST","N/A","SOUTHEAST","GREEKTOWN",39.285876,-76.557408,"STREET",1,"11:00 PM"
145274,"250501865",2025-05-06,"ROBBERY","I","OTHER",NA,"213","M",43,NA,"NOT_HISPANIC_OR_LATINO","4900 PULASKI HWY","N/A","SOUTHEAST","KRESSON",39.299015,-76.556042,"OFFICE BUILDING",1,"05:35 PM"
145275,"250501865",2025-05-06,"ROBBERY - COMMERCIAL","I","OTHER",NA,"213",NA,NA,NA,NA,"4900 PULASKI HWY","N/A","SOUTHEAST","KRESSON",39.299015,-76.556042,"OFFICE BUILDING",1,"05:35 PM"
145276,"250502280",2025-05-07,"LARCENY OF MOTOR VEHICLE PARTS OR ACCESSORIES","O",NA,NA,"514","M",33,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","2600 PARK HEIGHTS TER","N/A","NORTHERN","CENTRAL PARK HEIGHTS",39.337529,-76.663763,"STREET",1,"12:00 AM"
145277,"250502268",2025-05-06,"COMMON ASSAULT","O","OTHER",NA,"712","F",34,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","2000 MCCULLOH ST","N/A","WESTERN","DRUID HEIGHTS",39.308653,-76.635599,"STREET",1,"07:30 PM"
145278,"250502143",2025-05-06,"AUTO THEFT","I",NA,NA,"627","F",23,"WHITE","NOT_HISPANIC_OR_LATINO","3100 W STRATHMORE AVE","N/A","NORTHWEST","CROSS COUNTRY",39.363969,-76.690209,"OTHER/RESIDENTIAL",1,"09:50 PM"
145279,"250502150",2025-05-07,"LARCENY FROM AUTO","O",NA,NA,"523","F",51,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","5600 CLEARSPRING RD","N/A","NORTHERN","MID-GOVANS",39.358333,-76.606477,"STREET",1,"01:00 AM"
145280,"250502153",2025-05-06,"AUTO THEFT","O",NA,NA,"324","F",57,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1500 N DECKER AVE","N/A","EASTERN","BEREA",39.308363,-76.575072,"STREET",1,"11:00 PM"
145281,"250505751",2025-05-17,"LARCENY","O",NA,NA,"212",NA,NA,NA,NA,"200 S ELLWOOD AVE","N/A","SOUTHEAST","PATTERSON PARK",39.289985,-76.573249,"STREET",1,"09:15 PM"
145282,"250505596",2025-05-17,"VANDALISM","I",NA,NA,"412","M",66,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1600 E ARLINGTON AVE","N/A","NORTHEAST","STONEWOOD-PENTWOOD-WINSTON",39.346518,-76.587397,"OTHER/RESIDENTIAL",1,"02:40 PM"
145283,"250505597",2025-05-17,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"128","F",29,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","900 S WOLFE ST","N/A","CENTRAL","FELLS POINT",39.281465,-76.589563,"STREET",1,"07:46 PM"
145284,"250309692",2025-03-31,"AUTO THEFT","O",NA,NA,"328","M",32,"WHITE","NOT_HISPANIC_OR_LATINO","5000 WRIGHT AVE","N/A","EASTERN","ARMISTEAD GARDENS",39.305668,-76.55549,"STREET",1,"02:52 AM"
145285,"250309529",2025-03-30,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"723","M",32,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1100 POPLAR GROVE ST","N/A","WESTERN","FRANKLINTOWN ROAD",39.300413,-76.665325,"OTHER/RESIDENTIAL",1,"07:45 PM"
145286,"250309531",2025-03-30,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"512","F",37,"WHITE","UNKNOWN","2600 MILES AVE","N/A","NORTHERN","REMINGTON",39.31856,-76.622034,"OTHER/RESIDENTIAL",1,"07:38 PM"
145287,"250309532",2025-03-30,"LARCENY FROM AUTO","O",NA,NA,"211","F",64,NA,"UNKNOWN","600 S LINWOOD AVE","N/A","SOUTHEAST","CANTON",39.2852,-76.575822,"STREET",1,"07:20 PM"
145288,"250309533",2025-03-30,"LARCENY","O",NA,NA,"916","M",57,"ASIAN","NOT_HISPANIC_OR_LATINO","400 E PATAPSCO AVE","N/A","SOUTHERN","BROOKLYN",39.236975,-76.604669,"STREET",1,"06:00 PM"
145289,"250309533",2025-03-30,"AUTO THEFT","O",NA,NA,"916","M",57,"ASIAN","NOT_HISPANIC_OR_LATINO","400 E PATAPSCO AVE","N/A","SOUTHERN","BROOKLYN",39.236975,-76.604669,"STREET",1,"06:00 PM"
145290,"250309582",2025-03-30,"VANDALISM","O",NA,NA,"114","F",29,"WHITE","UNKNOWN","200 E BALTIMORE ST","N/A","CENTRAL","DOWNTOWN",39.289702,-76.612221,"STREET",1,"09:30 PM"
145291,"250309583",2025-03-30,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"913","F",40,"WHITE","NOT_HISPANIC_OR_LATINO","1400 FILBERT ST","N/A","SOUTHERN","CURTIS BAY",39.225042,-76.591502,"OTHER/RESIDENTIAL",1,"08:08 PM"
145292,"250309506",2025-03-30,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"618","F",27,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","4400 KATHLAND AVE","N/A","NORTHWEST","HOWARD PARK",39.326694,-76.693275,"OTHER/RESIDENTIAL",1,"06:30 PM"
145293,"250309423",2025-03-30,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"125","F",58,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1000 AISQUITH ST","N/A","CENTRAL","JOHNSTON SQUARE",39.301664,-76.601974,"OTHER/RESIDENTIAL",1,"10:05 PM"
145294,"250309431",2025-03-30,"SHOPLIFTING","O",NA,NA,"817",NA,NA,NA,NA,"3500 WILKENS AVE","N/A","SOUTHWEST","SAINT AGNES",39.272049,-76.677056,"GAS STATION",1,"02:03 PM"
145295,"250309435",2025-03-30,"AGG. ASSAULT","I","BLUNT_OBJECT",NA,"514","M",17,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2400 SHIRLEY AVE","N/A","NORTHERN","GREENSPRING",39.33572,-76.659281,"OTHER/RESIDENTIAL",1,"01:50 PM"
145296,"250602661",2025-05-20,"LARCENY","I",NA,NA,"815","M",37,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","600 QUEENSGATE RD","N/A","SOUTHWEST","BEECHFIELD",39.273833,-76.698871,"OTHER/RESIDENTIAL",1,"01:30 AM"
145297,"250603964",2025-05-19,"AGG. ASSAULT","O","OTHER",NA,"715","F",15,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","700 N GILMOR ST","N/A","WESTERN","HARLEM PARK",39.296662,-76.642973,"STREET",1,"10:00 PM"
145298,"250535671",2025-05-19,"LARCENY FROM AUTO","I",NA,NA,"212","F",22,"WHITE","NOT_HISPANIC_OR_LATINO","3500 FOSTER AVE","N/A","SOUTHEAST","CANTON",39.284844,-76.567946,"SCHOOL",1,"08:15 AM"
145299,"250535678",2025-05-19,"LARCENY","I",NA,NA,"511","M",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3900 ROLAND AVE","N/A","NORTHERN","HAMPDEN",39.336083,-76.632724,"OTHER/RESIDENTIAL",1,"08:00 PM"
145300,"250535686",2025-05-19,"VANDALISM","O",NA,NA,"126",NA,NA,NA,NA,"400 INTERNATIONAL DR","N/A","CENTRAL","HARBOR EAST",39.282633,-76.602202,"STREET",1,"07:25 AM"
145301,"250535703",2025-05-19,"LARCENY FROM AUTO","O",NA,NA,"628","F",40,NA,"UNKNOWN","2800 TANEY RD","N/A","NORTHWEST","CHESWOLDE",39.363729,-76.684158,"STREET",1,"05:05 AM"
145302,"250601493",2025-05-19,"BURGLARY","I",NA,NA,"922","M",36,"UNKNOWN","HISPANIC_OR_LATINO","800 REINHARDT ST","N/A","SOUTHERN","WASHINGTON VILLAGE/PIGTOWN",39.282374,-76.630609,"OTHER/RESIDENTIAL",1,"12:00 PM"
145303,"250603964",2025-05-19,"AGG. ASSAULT","O","OTHER",NA,"715","M",18,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","700 N GILMOR ST","N/A","WESTERN","HARLEM PARK",39.296662,-76.642973,"STREET",1,"10:00 PM"
145304,"250603964",2025-05-19,"AGG. ASSAULT","O","OTHER",NA,"715","F",50,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","700 N GILMOR ST","N/A","WESTERN","HARLEM PARK",39.296662,-76.642973,"STREET",1,"10:00 PM"
145305,"250603964",2025-05-19,"AGG. ASSAULT","O","OTHER",NA,"715","M",15,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","700 N GILMOR ST","N/A","WESTERN","HARLEM PARK",39.296662,-76.642973,"STREET",1,"10:00 PM"
145306,"250506302",2025-05-19,"AGG. ASSAULT","O","KNIFE_CUTTING_INSTRUMENT",NA,"112","M",43,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","300 W LEXINGTON ST","N/A","CENTRAL","DOWNTOWN",39.2917,-76.620038,"STREET",1,"05:07 PM"
145307,"250507737",2025-05-19,"LARCENY","I",NA,NA,"918","M",36,NA,"UNKNOWN","2700 MARBOURNE AVE","N/A","SOUTHERN","LAKELAND",39.252868,-76.644241,"OTHER/RESIDENTIAL",1,"02:25 PM"
145308,"250602650",2025-06-08,"FRAUD","I",NA,NA,"111","F",25,"ASIAN","NOT_HISPANIC_OR_LATINO","10 S EUTAW ST","N/A","CENTRAL","DOWNTOWN",39.288266,-76.620675,"OTHER/RESIDENTIAL",1,"04:00 AM"
145309,"250602653",2025-06-09,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"227","F",49,NA,"HISPANIC_OR_LATINO","500 N ELLWOOD AVE","N/A","SOUTHEAST","ELLWOOD PARK/MONUMENT",39.29748,-76.573519,"OTHER/RESIDENTIAL",1,"12:15 AM"
145310,"250602159",2025-06-07,"LARCENY FROM AUTO","O",NA,NA,"213","F",52,NA,"HISPANIC_OR_LATINO","300 S LEHIGH ST","N/A","SOUTHEAST","GREEKTOWN",39.288882,-76.558336,"STREET",1,"12:30 AM"
145311,"250602155",2025-06-07,"LARCENY FROM AUTO","O",NA,NA,"724","F",65,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","800 N WARWICK AVE","N/A","WESTERN","EVERGREEN LAWN",39.296982,-76.656526,"STREET",1,"12:30 AM"
145312,"250601813",2025-06-06,"LARCENY","I",NA,NA,"315","F",23,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2900 KIRK AVE","N/A","EASTERN","COLDSTREAM HOMESTEAD MONTEBELLO",39.32522,-76.594635,"OTHER/RESIDENTIAL",1,"12:00 PM"
145313,"250602436",2025-06-08,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"511","M",42,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","900 W 36TH ST","N/A","NORTHERN","HAMPDEN",39.330923,-76.632023,"TAVERN/NIGHT CLUB",1,"05:30 AM"
145314,"250602105",2025-06-07,"ROBBERY","O","PERSONAL_WEAPONS",NA,"628","F",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5800 WESTERN RUN DR","N/A","NORTHWEST","CHESWOLDE",39.363768,-76.675691,"STREET",1,"06:20 AM"
145315,"250602124",2025-06-07,"AGG. ASSAULT","I","HANDGUN",NA,"521","M",37,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1100 W 41ST ST","N/A","NORTHERN","HAMPDEN",39.337695,-76.636716,"CONVENIENCE STORE",1,"08:30 AM"
145316,"250602127",2025-06-07,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"316","F",45,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1200 E NORTH AVE","N/A","EASTERN","EAST BALTIMORE MIDWAY",39.312031,-76.601568,"OTHER/RESIDENTIAL",1,"09:11 AM"
145317,"250602128",2025-06-07,"LARCENY","I",NA,NA,"113","F",45,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","30 W LEXINGTON ST","N/A","CENTRAL","DOWNTOWN",39.29127,-76.617042,"OTHER/RESIDENTIAL",1,"09:00 AM"
145318,"250602190",2025-06-07,"ROBBERY","I","PERSONAL_WEAPONS",NA,"827","F",33,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","900 W FAYETTE ST","N/A","SOUTHWEST","POPPLETON",39.290078,-76.632549,"OTHER/RESIDENTIAL",1,"03:11 PM"
145319,"250602192",2025-06-07,"ROBBERY","O","PERSONAL_WEAPONS",NA,"916","M",87,"WHITE","UNKNOWN","3700 6TH ST","N/A","SOUTHERN","BROOKLYN",39.234458,-76.603527,"STREET",1,"03:02 PM"
145320,"250303734",2025-03-12,"ROBBERY","O","HANDGUN",NA,"511","M",18,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","3400 PLEASANT PL","N/A","NORTHERN","HAMPDEN",39.328625,-76.631837,"STREET",1,"07:20 PM"
145321,"250303517",2025-03-12,"VANDALISM","I",NA,NA,"311",NA,NA,NA,NA,"1500 N CALVERT ST","N/A","EASTERN","GREENMOUNT WEST",39.306251,-76.613381,"OFFICE BUILDING",1,"04:03 AM"
145322,"250303522",2025-03-12,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"311","F",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","100 E NORTH AVE","N/A","EASTERN","BARCLAY",39.311285,-76.614882,"OTHER/RESIDENTIAL",1,"04:06 AM"
145323,"250303529",2025-03-12,"AGG. ASSAULT","O","KNIFE_CUTTING_INSTRUMENT",NA,"113","M",61,"WHITE","NOT_HISPANIC_OR_LATINO","100 N CHARLES ST","N/A","CENTRAL","DOWNTOWN",39.290418,-76.615264,"STREET",1,"04:36 AM"
145324,"250303536",2025-03-12,"AGG. ASSAULT","I","ASPHYXIATION",NA,"615","F",52,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2800 PRESSTMAN ST","N/A","NORTHWEST","NORTHWEST COMMUNITY ACTION",39.304573,-76.664425,"OTHER/RESIDENTIAL",1,"05:35 AM"
145325,"250303794",2025-03-12,"AGG. ASSAULT","I","PERSONAL_WEAPONS",NA,"112","F",19,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","300 N EUTAW ST","N/A","CENTRAL","DOWNTOWN",39.292954,-76.621225,"RESTAURANT",1,"11:15 PM"
145326,"250303796",2025-03-12,"SHOPLIFTING","O",NA,NA,"918",NA,NA,NA,NA,"2600 W PATAPSCO AVE","N/A","SOUTHERN","LAKELAND",39.253722,-76.654033,"GAS STATION",1,"11:00 PM"
145327,"250303806",2025-03-12,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"612","M",38,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3800 W FOREST PARK AVE","N/A","NORTHWEST","FOREST PARK",39.326306,-76.68225,"STREET",1,"11:00 PM"
145328,"250303647",2025-03-12,"SHOPLIFTING","I",NA,NA,"716",NA,NA,NA,NA,"200 MCMECHEN ST","N/A","WESTERN","BOLTON HILL",39.307284,-76.627853,"WHOLESALEDISC. STOR",1,"03:10 PM"
145329,"250307164",2025-03-23,"FRAUD","I",NA,NA,"524","F",75,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","300 HOMELAND SOUTHWAY","N/A","NORTHERN","VILLAGES OF HOMELAND",39.351925,-76.615411,"OTHER/RESIDENTIAL",1,"12:46 PM"
145330,"250307168",2025-03-23,"SHOPLIFTING","I",NA,NA,"312",NA,NA,NA,NA,"2400 N CHARLES ST","N/A","EASTERN","OLD GOUCHER",39.316408,-76.616826,"GROCERY/CONFECTION",1,"12:55 PM"
145331,"250307221",2025-03-23,"LARCENY FROM AUTO","O",NA,NA,"811","F",44,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","4300 SEMINOLE AVE","N/A","SOUTHWEST","HUNTING RIDGE",39.298063,-76.693423,"STREET",1,"07:05 AM"
145332,"250506706",2025-05-17,"LARCENY OF MOTOR VEHICLE PARTS OR ACCESSORIES","O",NA,NA,"913","M",60,"WHITE","NOT_HISPANIC_OR_LATINO","1500 SYCAMORE ST","N/A","SOUTHERN","CURTIS BAY",39.230424,-76.589649,"STREET",1,"01:00 PM"
145333,"250505520",2025-05-17,"AUTO THEFT","I",NA,NA,"624","M",54,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5100 REISTERSTOWN RD","N/A","NORTHWEST","LANGSTON HUGHES",39.342989,-76.682994,"CONVENIENCE STORE",1,"08:20 AM"
145334,"250504505",2025-05-14,"LARCENY FROM AUTO","I",NA,NA,"126","M",44,"WHITE","NOT_HISPANIC_OR_LATINO","400 S HIGH ST","N/A","CENTRAL","LITTLE ITALY",39.285511,-76.601134,"OTHER/RESIDENTIAL",1,"12:40 PM"
